None,High_School,Associates,Bachelors,Graduate,Europe,Asia,Africa,Oceania,Americas,Never_Married,Married,Divorced,Separated,Widowed,Female,Male,Black,American_Indian_Alaskan_Native,Asian,Native_Hawaiian_Pacific_Islander,Hispanic_Latino,White,Other,Two_or_More,Median_Income,Unemployment,Population,Nursery_Pre-School,Kindergarten,1st_4th,5th_8th,9th_12th,Violent_Crime
3141,9544,9889,5470,3370,,621,276,0,0,13202,15230,4946,545,2323,22453,20605,2156,147,848,25,2767,36124,1066,1374,28057,1682,43058,897,470,1687,1893,1922,356
159,324,525,162,209,,102,0,0,0,504,747,180,11,109,933,908,24,0,46,0,46,1539,218,0,30020,90,1841,0,54,163,59,95,17
105,264,211,331,171,,0,0,0,0,336,497,197,55,154,674,644,0,0,0,0,162,1156,25,0,41758,14,1318,0,0,35,0,42,7
787,2318,1781,659,266,,30,0,0,0,2879,2469,1060,162,329,4622,3790,87,8,85,0,453,7657,292,167,25336,474,8412,258,68,475,263,287,57
65,226,493,637,467,,52,0,0,0,419,1493,154,15,73,1350,1394,0,0,77,0,17,2550,0,100,56993,110,2744,30,0,277,218,84,2
2093,6117,5843,5428,3624,,613,194,0,0,7132,13678,2924,302,1900,15486,14563,483,34,498,0,690,27965,224,401,33380,961,30049,467,274,974,1090,1177,72
1648,7852,5444,3988,1890,,867,322,0,0,7211,12244,2461,355,1666,14460,13698,869,133,1395,0,1691,23748,238,272,37001,1022,28158,286,176,1139,1424,1285,66
241,690,1004,1347,1061,,223,0,0,0,1292,2941,507,157,216,3081,3090,47,0,324,0,292,5262,72,230,42056,82,6171,146,103,249,297,349,0
21,570,442,448,153,,24,0,0,0,435,1059,250,14,53,910,1211,0,0,55,0,54,2012,0,0,42444,39,2121,43,0,30,86,137,18
89,628,529,1010,624,,274,53,0,0,1106,1697,349,36,147,2052,1934,26,43,332,0,244,3336,14,49,44099,65,3986,79,36,189,194,253,17
23,432,336,238,169,,0,0,0,0,414,899,73,14,48,780,860,0,0,12,0,8,1598,0,22,39663,24,1640,0,10,70,40,76,30
18,135,201,407,839,,174,56,0,0,410,1408,80,25,47,1202,1331,91,0,313,0,11,1967,0,151,82303,26,2533,43,68,226,148,178,0
6938,15770,8254,5381,2922,,2205,2962,0,0,16496,18841,5280,1182,3040,26737,27229,3044,121,2544,0,17526,29402,2614,2994,29628,1702,53966,848,598,2261,2346,2193,259
459,1720,1224,572,237,,50,0,0,0,1649,1798,812,95,404,3086,2821,45,0,19,0,555,5076,15,212,28147,176,5907,102,111,264,409,249,46
307,948,1442,5654,7888,,2231,202,0,0,8282,12624,1097,190,805,16416,12785,874,29,3486,20,1403,22620,223,887,51378,714,29201,650,389,1726,2159,1794,12
85,68,240,144,245,,81,0,0,0,359,423,139,14,26,570,577,11,8,105,0,35,888,0,134,50132,97,1147,42,0,72,39,89,11
410,1873,1591,986,617,,76,0,0,0,2291,2307,910,138,507,3823,3299,137,0,91,0,19,6349,325,201,32541,98,7122,111,64,206,174,372,230
154,407,678,664,522,,29,0,0,0,933,1070,273,20,228,1204,1424,46,9,35,0,103,2320,0,158,30532,107,2628,0,0,9,17,33,18
45,201,245,160,295,,0,0,0,0,289,498,179,18,76,619,618,0,0,0,0,0,1237,0,0,31618,30,1237,11,6,63,73,93,4
2545,7670,7800,5691,3087,,1471,150,0,0,13376,15287,3633,808,2347,21538,20061,800,38,1207,0,3820,35430,730,447,29305,1211,41599,539,319,1750,1816,2006,111
3285,9016,9026,7035,3160,,1302,454,0,0,11004,18294,4190,566,2368,22763,21785,1455,13,2071,10,3214,37072,787,919,37483,1400,44548,809,418,2210,2092,2709,98
24,9,232,425,510,,17,0,0,0,351,965,61,9,66,873,795,0,0,17,0,61,1590,24,0,58988,76,1668,0,16,59,131,144,7
16177,22120,15394,7409,3659,,1193,2931,0,134,33231,27356,9296,2316,5525,49660,45457,6265,214,1421,15,19152,58943,20637,4414,24917,3414,95117,1436,1268,4822,4094,4697,603
338,1142,1531,1518,1245,,88,71,7,0,2577,2695,958,114,221,3946,4088,434,35,90,7,487,6951,24,228,44261,121,8034,162,60,378,378,412,37
145,921,1163,827,491,,113,86,0,0,5586,1729,481,72,315,4896,4359,1239,13,156,14,365,7262,195,256,12847,507,9255,239,70,378,192,127,57
1458,3084,2033,1334,869,,144,27,0,0,4337,3942,1842,314,813,6785,6304,226,30,138,20,570,11600,244,560,22167,460,13089,127,107,405,571,687,100
68,290,627,1151,1506,,380,0,0,0,1075,2816,306,34,124,2856,2799,58,8,510,0,47,4914,70,74,60385,191,5655,128,60,345,410,440,13
317,1033,1094,1272,714,,254,28,0,0,1387,2665,475,46,434,3111,3290,100,0,275,0,568,5440,363,59,40388,83,6401,235,24,357,488,413,42
11303,21056,18455,8031,3438,,1103,12459,0,161,32139,28259,8190,2587,4318,49898,45528,40388,280,1571,53,10598,32737,11585,3522,28686,4558,95426,1562,1371,5348,5481,6164,868
108,555,881,1312,387,,0,16,0,0,1209,1992,439,11,186,2661,2315,1,0,0,0,168,4592,166,62,39145,147,4976,38,124,418,249,173,33
0,250,367,605,373,,0,0,0,0,353,1066,105,14,120,937,820,57,0,0,0,5,1698,0,0,29775,27,1757,49,0,0,50,58,31
3430,7191,6956,4464,2085,,2954,1465,0,82,11259,12021,2624,982,1978,18014,15910,13778,15,4098,26,3063,11478,1878,1207,31389,1741,33924,561,445,1192,1327,1895,108
1585,4315,4451,2513,1074,,73,131,0,0,3963,8464,1646,221,1290,9415,8792,63,0,52,0,145,17696,119,145,35268,601,18207,204,168,658,989,851,39
1228,3231,3614,4901,6146,,895,192,0,0,11127,9143,2964,296,1211,16204,12364,668,39,1344,0,2422,23290,405,990,28644,912,28568,485,176,1210,1184,1256,113
843,2382,3667,5477,5281,,1134,137,0,0,7415,11512,1535,261,1201,14596,12972,4127,44,1787,0,869,19970,272,919,46641,622,27568,767,454,1510,1383,1589,12
68,328,593,1580,1356,,3,0,0,0,1223,3034,342,6,233,3350,2940,11,0,3,0,47,6229,0,0,52226,157,6290,138,77,339,425,600,37
21539,29905,26055,10969,6798,,2841,1407,0,0,60632,37138,13720,4045,6755,81039,73557,32314,695,3366,57,69131,49058,14176,7101,20777,6826,154596,2801,2087,9076,9090,9247,1534
1044,3906,4112,5061,4498,,914,115,0,0,6462,10931,1854,328,1810,13358,12019,2225,56,759,14,2338,19676,486,617,45783,617,25377,466,201,660,1128,1350,7
38,420,524,360,298,,0,0,0,0,347,742,406,21,217,1002,865,257,0,0,0,34,1576,0,0,28906,44,1867,16,18,45,55,0,8
252,451,483,564,678,,5,17,0,0,696,1598,270,25,265,1654,1731,51,0,5,0,144,3169,36,16,42361,0,3385,37,52,126,270,269,22
6264,13012,12000,6074,2538,,581,1244,0,2,16515,19940,6065,942,2985,29685,27278,4896,20,814,0,4477,44506,2412,1997,31657,1825,56963,944,642,2361,3237,3081,243
8,440,327,222,114,,14,0,0,0,316,696,120,19,96,690,662,13,1,27,0,39,1264,38,0,32500,7,1352,0,8,28,52,65,4
193,1223,959,1053,478,,24,0,0,0,1319,2060,637,28,325,2300,2627,0,0,0,18,183,4684,0,56,38162,122,4927,44,21,107,195,169,20
4512,9089,7218,3727,1816,,949,236,0,0,14038,12849,3527,734,2029,20567,20170,2003,164,1463,0,10658,26116,2617,1659,26440,1945,40737,578,480,1961,2100,2091,238
127,491,796,868,267,,25,29,0,0,894,1278,492,44,163,1855,1633,38,0,25,0,34,3352,19,21,44569,109,3488,16,25,158,257,219,2
18,450,276,310,194,,53,0,0,0,245,709,284,0,89,866,762,0,0,77,0,59,1473,23,19,40625,86,1628,0,15,84,145,19,9
78,449,428,383,143,,14,0,0,0,385,811,374,25,118,1136,887,1,0,55,0,3,1891,0,73,42132,116,2023,53,16,70,121,94,18
522,1857,1456,454,147,,260,0,0,0,1969,2016,668,48,301,2564,3141,108,0,408,0,265,4859,0,65,29509,210,5705,107,15,248,117,267,18
1102,4918,5573,5133,3302,,310,263,0,0,6543,11672,2479,343,1931,14663,12968,467,11,496,0,1048,25109,240,491,39657,482,27631,294,299,1470,1309,1157,54
2,238,503,537,233,,24,28,0,0,429,1126,212,4,17,1213,956,46,0,82,0,64,1956,14,21,49706,0,2169,57,39,62,138,202,24
355,1093,630,325,240,,51,0,0,0,1062,1254,514,57,211,1901,1761,53,0,74,0,74,3424,0,44,26829,99,3662,90,45,87,277,157,38
1880,4908,4740,3933,2324,,535,212,0,0,6152,10275,2360,581,1034,13013,12643,421,22,722,15,3861,19587,2745,452,39113,807,25656,544,328,1372,1189,1327,61
80,569,604,857,723,,47,0,0,0,994,1611,315,58,188,1816,1679,35,0,49,0,56,3327,33,32,45208,29,3495,0,8,154,134,158,6
16183,15497,11986,3551,1551,,1536,387,0,456,29264,21203,6052,2786,2534,40459,39382,3867,296,1919,0,64080,11512,30074,2319,21572,3855,79841,1200,1183,4354,5044,4991,500
175,854,684,848,696,,60,7,0,0,964,1775,512,65,296,2361,2023,54,0,53,0,149,4105,43,36,37896,84,4384,105,81,198,237,86,14
146,718,336,205,456,,53,0,0,0,885,677,454,44,123,1218,1274,70,0,53,0,356,1968,217,45,29705,54,2492,16,17,139,84,116,18
410,1754,1088,539,387,,125,12,0,0,1556,2247,639,26,307,2687,2885,43,0,17,0,50,5381,20,70,29238,181,5572,51,21,167,283,259,23
237,766,1298,992,803,,43,76,0,0,1054,2614,450,22,382,3141,2341,33,0,0,0,14,5323,88,24,50857,104,5482,140,33,255,256,402,15
569,1601,1358,1140,352,,0,24,0,24,2203,2495,742,283,265,3596,3585,367,0,13,0,1425,5366,354,289,30462,192,7181,80,91,301,254,408,10
825,2422,2976,1537,626,,94,2,0,0,4911,3640,1666,149,1021,6644,7068,464,1701,65,49,234,10178,1,1097,20889,576,13712,234,175,577,622,389,30
103,239,698,1385,1140,,29,0,0,0,1193,2444,431,21,234,2782,2436,112,0,42,0,174,4728,24,155,59601,101,5218,95,65,265,308,436,6
373,958,916,149,71,,0,0,0,0,1083,943,478,60,365,1775,1542,0,0,0,0,54,3133,8,143,23138,93,3317,33,10,81,120,225,9
2263,7321,7202,1536,617,,823,52,0,0,7293,10092,3214,252,1697,13374,13435,699,93,293,0,1046,24048,171,560,27121,535,26809,391,279,1054,1064,1458,105
115,684,1783,2574,2857,,274,21,0,0,2477,5397,844,58,359,5662,5545,943,53,303,0,111,9540,33,251,53618,208,11207,190,165,475,618,637,0
449,2225,3083,2240,1292,,170,0,0,0,3646,4878,1348,52,638,5997,6032,209,7,207,0,484,10899,177,229,38875,205,12029,150,89,445,343,476,12
2972,8849,15946,17440,14710,,12377,529,0,0,19896,36606,7532,523,4258,42393,39089,15616,235,11008,54,2288,50223,384,2106,41818,1749,81482,1390,778,3045,3643,3724,69
117,585,270,55,56,,8,0,0,0,378,489,246,45,80,844,743,0,30,8,0,81,1442,0,26,16796,75,1587,30,25,107,71,73,12
256,724,428,64,37,,0,0,0,0,744,769,282,55,121,1266,1112,40,0,0,0,389,1885,279,82,20560,61,2378,23,43,44,142,277,6
275,672,544,135,84,,34,0,0,0,429,742,364,50,280,1262,994,33,4,46,0,27,2134,4,20,19201,48,2256,22,43,97,123,81,2
139,319,1146,3110,2847,,45,56,0,0,1642,5996,721,60,223,5783,5859,159,50,107,0,295,10807,71,241,59450,172,11642,343,203,814,982,775,6
123,547,886,915,700,,28,48,0,0,934,2297,253,39,101,2523,2144,102,17,38,0,88,4358,0,64,43176,44,4667,113,83,276,263,256,3
169,586,1193,1088,720,,16,0,0,0,1031,2310,492,4,503,2727,2568,45,0,7,0,203,4940,39,100,42797,202,5295,100,98,311,230,381,3
134,430,249,67,41,,13,0,0,0,312,508,209,8,77,714,692,0,0,19,0,58,1318,14,16,18256,44,1406,22,11,83,61,37,0
83,334,257,185,133,,6,0,0,0,217,488,156,18,179,647,461,8,0,6,0,44,1033,0,19,21196,46,1108,0,0,8,28,34,0
65,418,464,71,52,,19,0,0,0,462,709,120,8,60,936,714,21,0,17,0,248,1310,30,54,28750,68,1650,28,32,66,75,37,0
981,2810,3347,1231,932,,215,39,0,0,5118,3738,1431,230,824,7324,6635,8160,57,313,0,113,4659,36,665,25623,831,13959,122,285,623,905,990,128
4130,10085,18805,11223,8977,,3223,993,0,0,24442,22701,9147,1210,4704,40634,32758,51563,104,1839,0,1333,16251,551,2607,31919,2758,73392,1023,851,2723,3126,3626,204
182,709,689,197,132,,48,0,0,0,702,940,382,27,232,1582,1301,52,8,51,0,38,2685,0,56,20445,99,2883,117,39,160,128,178,17
380,2183,3760,3086,2054,,88,0,0,0,4457,5846,2015,87,894,7879,7595,300,296,83,7,233,14219,50,392,27225,416,15474,248,97,576,675,671,74
1207,3508,2043,705,256,,76,32,0,0,4634,2722,1765,147,266,3764,7423,2258,68,41,0,1063,7435,18,422,24018,263,11187,110,126,445,446,592,48
922,2166,2842,2323,2452,,1032,105,0,0,15272,5122,1801,127,888,13491,12200,1015,438,889,0,1062,21219,234,1179,11173,1280,25691,228,145,530,772,671,76
3106,6816,6793,3371,1532,,4048,8,0,0,9769,10627,3377,317,1367,15889,14337,2872,122,1386,0,796,24389,273,847,26581,841,30226,324,162,1110,1312,1226,89
12532,26272,28165,17184,9269,,26494,372,0,0,33126,58270,9683,881,8067,67444,65026,7773,342,9981,0,3443,108245,1017,2817,30266,2716,132470,1950,1595,5754,5720,5854,240
1053,2513,2455,652,343,,109,51,0,0,3258,3213,1401,202,611,5995,5270,1281,79,116,0,563,8617,65,670,19833,401,11265,163,149,796,695,652,70
94,437,611,420,214,,0,0,0,0,725,879,332,46,131,1204,1160,33,30,0,0,94,2193,0,15,25530,74,2364,24,26,51,38,49,11
135,430,404,94,39,,0,0,0,0,373,606,205,26,89,887,776,16,15,11,0,27,1527,14,70,22009,22,1663,24,22,101,134,122,8
258,884,930,423,148,,0,13,0,0,787,1393,583,74,243,2209,1981,61,13,0,0,161,3856,15,202,27618,56,4190,90,102,266,282,216,22
135,471,391,136,62,,5,0,0,0,402,657,249,2,77,777,924,15,7,13,0,33,1619,0,32,23146,48,1701,31,22,123,73,112,5
944,4347,5877,3858,1550,,608,137,0,0,6801,10452,1936,104,958,13277,11491,852,19,708,20,974,21476,147,777,31507,468,24768,305,225,1209,1023,1403,63
173,536,490,82,61,,11,0,0,0,442,718,263,27,197,1027,983,5,5,11,0,34,1911,3,41,23838,64,2010,13,28,66,94,135,6
420,986,868,250,223,,49,0,0,0,855,1626,481,23,251,2355,1621,30,0,49,0,0,3848,0,49,25302,38,3976,67,27,175,261,183,16
285,1397,1299,593,237,,11,0,0,0,1463,1857,589,58,437,2538,2461,129,36,16,10,62,4737,12,17,20731,176,4999,43,40,182,166,263,2
578,2299,2996,855,468,,46,13,0,0,2457,3467,1580,196,662,5287,4799,111,38,59,0,235,9516,16,156,21420,311,10086,115,61,354,552,518,41
234,457,339,72,21,,7,0,0,0,543,651,157,41,67,988,961,11,3,14,0,890,1020,56,28,26505,72,1949,40,69,105,138,116,1
257,845,1078,637,546,,44,27,0,0,695,2021,482,86,442,2379,1962,602,16,76,0,81,3452,0,169,28750,83,4341,25,20,207,164,123,24
137,444,425,109,34,,0,8,0,0,487,604,205,35,92,996,932,62,5,0,0,70,1772,0,35,19886,76,1928,38,48,82,183,100,7
350,1328,1465,512,194,,0,15,0,0,1309,2383,524,7,370,2967,2907,64,0,0,0,139,5532,38,164,28086,103,5874,116,191,399,213,388,18
230,1095,1455,552,430,,81,0,0,0,1130,2408,525,38,256,2711,2639,45,0,75,0,185,4946,8,99,33531,149,5350,62,31,268,361,288,27
834,2019,2148,497,292,,308,50,0,0,2549,2582,1003,293,390,4367,3936,1753,0,455,5,146,5766,44,174,26340,261,8303,21,75,436,504,540,35
81,308,211,42,34,,3,0,0,0,170,329,139,4,89,452,378,6,0,3,0,1,796,0,24,20688,56,830,0,7,38,31,22,0
114,370,316,42,45,,0,0,0,0,495,318,222,38,84,725,713,1,21,0,0,42,1351,0,37,18889,48,1438,23,27,55,107,113,7
110,578,551,711,850,,884,48,0,0,5257,1354,327,32,257,2829,5105,193,34,824,0,164,6453,90,192,10433,225,7934,111,27,231,146,160,7
475,1912,1616,401,194,,72,12,0,0,1729,2458,935,117,376,3978,3702,781,40,63,0,499,5997,149,437,23155,207,7680,161,109,557,477,367,57
9299,21946,22795,5096,2285,,528,145,0,0,38387,19880,12103,2063,4154,50742,46419,52173,502,295,33,3834,36293,762,4845,16983,8195,97161,1869,1318,5232,5391,6092,1739
686,1740,1393,389,381,,35,0,0,0,3461,1984,653,188,403,4344,3980,2695,47,41,0,662,4618,66,365,15541,338,8324,101,85,542,450,351,69
2388,6696,7156,2219,896,,281,6,0,0,7319,10885,3445,223,1467,15234,13520,2312,22,282,21,1031,24075,77,1093,24461,1169,28754,360,245,1402,1726,1550,127
33,98,398,708,598,,56,5,0,0,571,1131,178,5,75,1205,1184,49,7,51,6,67,2117,35,103,64031,40,2389,61,38,123,115,62,1
186,887,832,404,164,,0,0,0,0,914,1090,429,125,327,2007,1660,66,11,0,0,139,3413,0,105,25191,0,3667,131,23,287,247,16,23
343,1535,2110,1178,651,,98,0,0,0,2252,3208,975,108,346,4185,4262,443,10,193,0,446,7294,57,184,32323,150,8447,113,14,349,491,502,26
123,326,257,52,25,,0,0,0,0,340,421,151,10,64,637,555,8,4,0,0,101,1077,0,2,23826,52,1192,5,9,66,47,112,2
70,633,647,248,103,,0,0,0,0,519,980,312,27,150,1350,1143,18,1,0,0,236,2205,21,40,30235,75,2493,52,21,147,123,204,2
131,788,983,560,144,,155,8,0,0,1167,1199,539,20,294,2032,1774,542,11,192,9,159,2795,39,129,24658,160,3806,12,40,90,236,235,3
502,2473,2830,1358,1000,,0,0,0,0,2362,4586,1486,70,784,5886,5450,109,19,0,0,383,10502,27,373,35270,271,11336,205,306,607,614,452,17
2175,6788,7277,1893,1060,,351,6,0,0,8885,8455,4201,497,1451,14628,14547,2102,77,434,17,1645,23230,239,1921,21102,1578,29175,265,368,1293,1870,1498,230
783,1338,3516,2201,1790,,541,159,0,0,13175,3394,1218,233,564,9832,11107,5717,0,410,20,964,12888,312,911,20160,1154,20939,256,115,534,544,502,186
1416,2381,1883,415,153,,0,7,0,0,3568,1353,1141,392,878,5034,4338,4017,138,0,79,1807,2769,518,956,16214,441,9372,220,178,578,573,284,96
3780,4541,2553,1023,533,,7532,34,0,0,6667,7580,875,209,696,10877,11064,2967,56,5707,92,237,11364,396,1308,17623,700,21941,233,437,1499,1463,1590,166
243,980,2296,5540,5837,,564,101,0,0,4168,10060,1741,59,779,11041,10025,586,13,587,0,591,18758,42,561,69778,296,21066,573,288,1189,1262,1204,10
1674,5554,8893,13331,11265,,11222,133,0,0,12608,28244,3693,352,2799,30221,29404,5056,228,13846,30,2151,37193,701,1304,48592,899,59625,1160,644,3021,3168,3694,43
95,335,317,62,27,,0,0,0,0,318,507,174,3,19,637,654,4,37,0,0,10,1240,4,0,23393,44,1291,10,15,63,72,70,2
298,1009,641,633,539,,179,0,0,0,1470,1619,553,26,388,2088,2489,1,20,88,0,124,4193,11,161,21367,76,4577,93,21,167,106,143,8
95,480,923,666,450,,36,0,0,0,1093,1603,295,29,168,2065,1865,1,0,24,0,257,3585,27,92,38595,53,3930,126,61,203,143,196,2
616,1728,2595,2288,1054,,326,0,0,0,2445,5015,1436,52,670,6357,5429,12,0,351,0,326,10781,32,356,33944,175,11786,236,170,633,512,661,12
8079,19576,27411,12613,7273,,4171,1469,0,0,41963,31257,14237,1235,4806,60708,55991,26077,700,4146,41,14619,64101,3574,10533,23504,5552,116699,1724,1611,6219,5866,5388,1301
490,1341,1920,1029,632,,410,16,0,0,2132,2256,1360,106,398,3655,3538,612,54,231,0,262,5796,9,279,30365,249,7193,98,0,296,202,351,9
704,1696,2253,502,272,,62,0,0,0,2089,2537,1186,111,678,4496,3898,85,0,3,16,215,7832,4,259,22111,257,8394,113,127,549,496,652,42
302,1217,895,292,206,,59,0,0,0,1356,1767,470,88,219,2425,2619,558,46,83,0,456,3945,28,71,26278,65,5044,13,141,441,331,344,12
242,844,1092,310,243,,0,0,0,0,610,1752,512,0,167,2061,1741,16,5,0,0,27,3691,0,67,29438,32,3802,62,42,188,239,81,15
338,1402,1590,1019,742,,95,0,0,0,1598,2481,888,75,687,3711,3310,38,0,104,0,314,6470,0,95,30466,162,7021,111,102,385,293,305,11
284,945,620,198,48,,11,0,0,0,718,929,471,82,266,1508,1433,30,136,13,0,31,2545,0,186,16846,133,2941,39,52,116,122,143,7
176,1123,1481,689,339,,43,0,0,0,1318,2127,812,23,178,3229,2715,90,49,43,0,185,5512,51,65,36186,104,5944,116,159,386,352,358,10
56,385,915,879,418,,31,12,0,0,664,1696,391,27,232,1979,1810,49,14,14,0,104,3453,0,252,34298,104,3789,102,35,183,259,186,1
409,1092,1493,256,215,,0,0,0,0,1197,1843,719,113,356,2774,2442,46,0,22,0,229,4916,75,50,25854,152,5216,83,101,297,201,391,15
1140,2692,2279,373,259,,9,0,0,0,2709,3724,1388,222,416,5614,5241,91,107,0,0,2559,7843,1009,406,25018,382,10855,197,141,709,692,833,61
2153,5505,5638,3830,2445,,708,39,0,0,11229,11454,2779,356,1719,17385,16118,1496,153,894,23,7623,22697,2130,1298,24943,887,33503,517,315,1584,1489,1905,142
1060,4469,6306,3353,1831,,339,9,0,0,5481,10755,2439,78,1312,12188,12169,673,279,281,0,1197,21336,49,666,29893,581,24357,188,465,1242,1207,1401,37
99,457,510,129,56,,0,0,0,0,443,720,225,70,61,1047,948,3,0,0,0,82,1828,0,82,26902,57,1995,36,41,112,137,145,2
6227,19175,20906,8476,3719,,3480,801,7,0,24107,27856,10114,1193,5120,43769,38351,15404,383,3652,37,3077,58008,921,1706,28730,2474,82120,805,965,3937,3286,3659,316
5890,17067,14210,3615,1116,,815,252,0,0,17740,19934,7431,872,3633,31745,29829,10728,249,973,0,3734,44378,1205,1689,25653,2611,61574,1014,719,2998,3028,3198,366
985,3112,3403,1095,479,,16,0,0,0,3012,4768,1601,50,1201,6768,5399,634,17,40,0,481,10869,81,128,28018,214,12167,128,106,414,317,591,14
594,2061,2580,1849,1003,,158,0,0,0,2212,5254,1135,95,710,5774,5200,18,76,107,0,216,10440,0,117,28719,297,10974,139,101,314,454,686,21
326,1672,2024,1046,664,,143,0,0,0,1623,3625,781,91,574,4198,3814,76,15,58,0,396,7372,43,65,28552,122,8012,179,42,396,368,521,11
552,2699,3470,3110,1657,,240,0,0,0,10815,5191,1812,146,981,10209,10723,931,154,220,18,516,18600,49,622,17679,787,20932,173,80,598,472,647,23
153,855,970,196,268,,33,0,0,0,792,1332,273,16,258,1578,1624,16,0,65,0,64,3025,9,23,40745,81,3202,67,19,115,134,156,1
241,672,857,367,241,,21,0,0,0,903,1256,365,0,245,1801,1556,87,12,42,0,144,3052,23,35,27734,202,3357,19,35,203,118,197,1
584,2775,3672,1468,762,,476,11,0,0,3148,5350,1382,133,562,6275,6276,803,46,462,0,832,10316,89,109,33254,531,12551,172,121,567,555,613,12
168,493,383,102,40,,1,0,0,0,458,602,242,51,96,1032,842,34,4,1,0,84,1718,7,35,18056,88,1874,42,10,127,93,154,3
206,546,807,379,95,,65,0,0,0,621,987,403,25,279,1462,1268,73,8,77,0,56,2452,0,76,23240,64,2730,18,9,86,173,185,9
236,1835,1484,865,230,,44,0,0,0,1575,2187,1004,76,448,3304,3178,31,28,44,5,36,6224,0,114,22603,227,6482,110,89,301,305,260,19
148,903,1056,699,224,,58,4,0,0,902,1955,417,12,253,2309,2254,37,41,18,0,26,4323,0,118,29388,82,4563,97,29,329,237,198,3
1666,6460,7295,2076,1182,,268,55,0,0,6902,9545,2969,274,1506,12937,12201,293,50,127,0,1059,23292,259,370,31371,797,25138,506,225,1098,1165,1050,61
3293,13224,17113,7473,3662,,550,66,0,0,15829,23748,6609,287,4199,30432,29349,3296,89,424,25,1428,53522,133,1075,32145,1926,59781,770,708,2382,2554,2289,132
222,936,1068,381,266,,22,0,0,0,794,1687,465,25,196,2170,1890,17,0,22,0,219,3675,102,127,31202,73,4060,51,66,275,200,116,9
136,532,461,89,46,,0,0,0,0,240,774,176,26,154,753,800,2,0,1,0,29,1516,2,5,20955,61,1553,11,17,42,52,81,0
44,141,94,45,11,,0,0,0,0,240,774,176,26,154,753,800,2,0,1,0,29,1516,2,5,20955,61,1553,11,17,42,52,81,0
124,462,573,97,34,,0,0,0,0,474,597,228,23,152,1089,814,0,4,0,0,124,1765,5,14,25465,33,1903,24,0,173,155,139,1
124,189,197,53,27,,0,0,0,0,118,279,158,4,97,387,324,9,18,0,0,0,669,0,15,22880,24,711,0,0,21,4,5,1
204,654,519,200,153,,34,0,0,0,503,776,412,24,229,1219,1038,50,592,35,5,39,1441,7,112,26573,117,2257,12,28,111,77,68,5
3111,7371,8505,2634,1118,,144,8,0,0,10026,10631,4558,358,1663,17180,16283,1059,192,195,0,3028,28110,248,1107,21471,1489,33463,305,494,2020,1455,1774,231
193,785,466,198,117,,0,0,0,0,714,707,429,24,191,1418,1207,139,22,18,0,46,2369,0,47,18303,71,2625,8,55,171,97,104,9
131,425,257,78,27,,0,0,0,0,439,345,252,11,93,740,684,40,5,0,0,57,1293,0,29,22475,33,1424,32,3,87,121,105,0
3920,8098,13782,7913,5904,,1728,169,0,0,37461,16746,6356,908,2498,38245,37795,16176,176,1647,12,5190,48825,580,4914,18126,3792,76040,1006,892,3122,3109,3157,1008
81,285,162,54,27,,0,0,0,0,197,296,83,28,104,513,394,0,10,0,0,129,747,40,54,21078,25,907,16,6,48,59,47,5
75,129,240,102,132,,12,0,0,0,438,323,58,10,45,492,468,174,138,19,0,19,597,0,13,22958,37,960,10,0,16,38,85,3
175,495,574,197,112,,14,0,0,0,682,798,216,68,194,1147,1256,62,47,22,0,30,2188,0,74,30000,94,2403,44,44,118,113,282,7
792,2449,1763,208,117,,41,12,0,0,3374,1738,898,110,289,1917,5281,1916,30,51,10,504,4501,2,320,17110,89,7198,40,37,159,205,257,15
427,1024,1006,321,114,,56,0,0,0,944,1275,715,50,406,2211,1853,38,15,96,0,170,3708,0,37,18894,214,4064,34,96,207,171,193,12
113,298,297,113,98,,29,0,0,0,211,499,227,20,65,674,562,4,0,6,3,29,1151,10,38,27083,66,1236,7,6,63,91,46,2
216,527,374,169,58,,28,0,0,0,500,703,221,6,147,980,963,17,5,22,0,19,1828,3,55,21117,79,1943,43,29,100,115,140,6
2836,7181,8105,2068,1072,,153,179,0,0,12347,8763,2969,508,1387,17387,15189,16026,394,224,0,575,14339,533,717,26297,1483,32576,388,280,1755,2284,1965,222
