State,City,Unemployment Count
Kansas,Bern,0
Kansas,Corning,5
Kansas,Goff,0
Kansas,Roseland,2
Kansas,Enterprise,41
Kansas,Delphos,24
Kansas,Concordia,161
Kansas,Madison,13
Kansas,Sharon Springs,15
Kansas,Atlanta,3
Kansas,Freeport,0
Kansas,Waldron,3
Kansas,Minneapolis,16
Kansas,Hillsboro,62
Kansas,Otis,7
Kansas,Olivet,0
Kansas,Quenemo,11
Kansas,Lenexa,820
Kansas,Leoti,27
Kansas,McDonald,1
Kansas,Richmond,4
Kansas,Lansing,180
Kansas,Derby,362
Kansas,La Crosse,9
Kansas,Offerle,6
Kansas,Cambridge,1
Kansas,Arkansas City,365
Kansas,Oneida,3
Kansas,Munden,5
Kansas,Vining,21
Kansas,Washington,19
Kansas,Coffeyville,295
Kansas,Sawyer,15
Kansas,Oak Hill,2
Kansas,Randall,0
Kansas,Florence,24
Kansas,Rossville,4
Kansas,Marion,41
Kansas,Assaria,11
Kansas,Brookville,1
Kansas,White City,2
Kansas,Wilsey,3
Kansas,Kinsley,15
Kansas,Morganville,0
Kansas,Wakefield,20
Kansas,Durham,2
Kansas,Lincolnville,0
Kansas,Burr Oak,0
Kansas,Maize,152
Kansas,Belpre,0
Kansas,Allen,2
Kansas,Robinson,0
Kansas,Ozawkie,9
Kansas,Bennington,9
Kansas,Cuba,3
Kansas,Cottonwood Falls,25
Kansas,South Haven,13
Kansas,Grainfield,5
Kansas,Hunnewell,0
Kansas,Matfield Green,0
Kansas,Parsons,223
Kansas,Hanover,0
Kansas,Iuka,0
Kansas,Webber,0
Kansas,Centralia,4
Kansas,Scandia,0
Kansas,Clay Center,48
Kansas,Sterling,117
Kansas,Mildred,1
Kansas,La Cygne,42
Kansas,Quinter,10
Kansas,Norton,10
Kansas,Leon,19
Kansas,Liberal,515
Kansas,Hoyt,16
Kansas,Elgin,6
Kansas,Susank,2
Kansas,Mission Woods,0
Kansas,Albert,0
Kansas,Ellinwood,37
Kansas,St. George,9
Kansas,Bison,2
Kansas,Eudora,191
Kansas,Macksville,16
Kansas,Bonner Springs,236
Kansas,Hope,6
Kansas,Bluff City,12
Kansas,Onaga,18
Kansas,Overland Park,3652
Kansas,Lebanon,2
Kansas,Sabetha,30
Kansas,Baxter Springs,58
Kansas,Tipton,0
Kansas,North Newton,41
Kansas,Edwardsville,108
Kansas,Linn Valley,32
Kansas,Cunningham,3
Kansas,Stafford,28
Kansas,Hays,342
Kansas,Fort Scott,98
Kansas,Fulton,0
Kansas,Cimarron,52
Kansas,Oskaloosa,72
Kansas,Elk Falls,0
Kansas,Vermillion,4
Kansas,Clyde,0
Kansas,Eureka,57
Kansas,Lenora,5
Kansas,Hamilton,6
Kansas,Russell,142
Kansas,Tescott,5
Kansas,Severy,10
Kansas,Liebenthal,8
Kansas,Hugoton,91
Kansas,Baldwin City,148
Kansas,Lecompton,37
Kansas,Green,0
Kansas,Burns,10
Kansas,Burlingame,30
Kansas,Savonburg,2
Kansas,Neosho Rapids,7
Kansas,Rose Hill,24
Kansas,Winona,0
Kansas,Circleville,1
Kansas,Rexford,6
Kansas,Gorham,20
Kansas,Osborne,23
Kansas,Milford,7
Kansas,Denison,1
Kansas,Zenda,0
Kansas,Meade,13
Kansas,Ellsworth,22
Kansas,Alta Vista,9
Kansas,Penalosa,0
Kansas,Kismet,17
Kansas,Norwich,14
Kansas,Russell Springs,0
Kansas,Nashville,1
Kansas,Fontana,3
Kansas,Osawatomie,120
Kansas,Spring Hill,84
Kansas,Speed,0
Kansas,Kingman,62
Kansas,Burrton,18
Kansas,Beattie,4
Kansas,Agenda,0
Kansas,Rush Center,0
Kansas,Mount Hope,17
Kansas,Eastborough,34
Kansas,Garden Plain,4
Kansas,Goodland,111
Kansas,Bartlett,2
Kansas,Girard,93
Kansas,Neodesha,61
Kansas,Buffalo,5
Kansas,Fredonia,54
Kansas,Sylvia,5
Kansas,Kirwin,3
Kansas,South Hutchinson,94
Kansas,Abbyville,0
Kansas,Auburn,23
Kansas,McCracken,17
Kansas,Netawaka,0
Kansas,Carbondale,43
Kansas,Moscow,1
Kansas,Osage City,93
Kansas,Mission Hills,8
Kansas,Galena,152
Kansas,Haviland,20
Kansas,WaKeeney,17
Kansas,Eskridge,16
Kansas,McFarland,11
Kansas,Bogue,3
Kansas,Hudson,14
Kansas,Chanute,244
Kansas,Lyons,88
Kansas,Hazelton,0
Kansas,Highland,51
Kansas,Alexander,0
Kansas,Spivey,3
Kansas,Ogden,87
Kansas,Randolph,4
Kansas,Maple Hill,6
Kansas,Glade,0
Kansas,Yates Center,56
Kansas,Grenola,0
Kansas,Plevna,0
Kansas,Topeka,3141
Kansas,Mullinville,1
Kansas,Ness City,25
Kansas,Mayetta,7
Kansas,Delia,0
Kansas,Culver,13
Kansas,Mahaska,8
Kansas,Whiting,1
Kansas,Lyndon,17
Kansas,Altamont,20
Kansas,Morrowville,1
Kansas,Caney,54
Kansas,Liberty,2
Kansas,Wilmore,0
Kansas,Preston,9
Kansas,Republic,0
Kansas,Windom,0
Kansas,Howard,6
Kansas,Silver Lake,17
Kansas,Uniontown,4
Kansas,Bushong,0
Kansas,Hartford,11
Kansas,Reading,6
Kansas,Clayton,2
Kansas,Everest,2
Kansas,Fairview,5
Kansas,St. Francis,15
Kansas,Kanopolis,16
Kansas,Seneca,10
Kansas,Goddard,46
Kansas,Waterville,3
Kansas,Marysville,88
Kansas,Waldo,19
Kansas,Grinnell,0
Kansas,Syracuse,26
Kansas,Olmitz,5
Kansas,Hoisington,66
Kansas,Victoria,10
Kansas,Augusta,263
Kansas,Park City,103
Kansas,Cassoday,2
Kansas,Lorraine,16
Kansas,Rozel,0
Kansas,Satanta,24
Kansas,Edna,3
Kansas,Manchester,6
Kansas,Cherokee,14
Kansas,Pittsburg,462
Kansas,Mound Valley,17
Kansas,Kanorado,3
Kansas,Potwin,8
Kansas,Holyrood,23
Kansas,Isabel,1
Kansas,Johnson City,0
Kansas,Belvue,0
Kansas,St. Marys,40
Kansas,Easton,0
Kansas,Smith Center,12
Kansas,Belleville,45
Kansas,Courtland,0
Kansas,Narka,0
Kansas,Grandview Plaza,20
Kansas,Turon,3
Kansas,Lindsborg,72
Kansas,Colony,8
Kansas,Virgil,0
Kansas,Lone Elm,0
Kansas,Englewood,0
Kansas,West Mineral,7
Kansas,Haven,47
Kansas,Willowbrook,0
Kansas,Smolan,7
Kansas,Solomon,28
Kansas,Galva,27
Kansas,McPherson,193
Kansas,Frontenac,57
Kansas,Colwich,16
Kansas,Kechi,36
Kansas,Protection,0
Kansas,Attica,7
Kansas,Climax,1
Kansas,Glasco,4
Kansas,Hollenberg,0
Kansas,Dearing,30
Kansas,Tyro,0
Kansas,Byers,0
Kansas,Columbus,90
Kansas,Scammon,16
Kansas,Mapleton,3
Kansas,Humboldt,24
Kansas,Edmond,0
Kansas,Damar,2
Kansas,Jetmore,16
Kansas,Mound City,15
Kansas,Manter,16
Kansas,Oakley,20
Kansas,Hill City,29
Kansas,Morland,10
Kansas,Erie,7
Kansas,Alden,7
Kansas,Herington,32
Kansas,Leawood,407
Kansas,Roeland Park,176
Kansas,Dwight,7
Kansas,Atwood,11
Kansas,Andale,3
Kansas,Muscotah,0
Kansas,Oaklawn-Sunview,115
Kansas,Garnett,51
Kansas,Kincaid,1
Kansas,Westphalia,6
Kansas,St. John,13
Kansas,Geneseo,12
Kansas,Parker,39
Kansas,Bazine,6
Kansas,Wilson,15
Kansas,New Strawn,7
Kansas,Towanda,49
Kansas,Whitewater,17
Kansas,Phillipsburg,48
Kansas,Alma,18
Kansas,Paola,42
Kansas,Kiowa,3
Kansas,Sharon,2
Kansas,Burlington,66
Kansas,Hanston,8
Kansas,Beverly,10
Kansas,Leonardville,0
Kansas,Troy,25
Kansas,Viola,1
Kansas,Langdon,2
Kansas,Mankato,0
Kansas,Esbon,3
Kansas,Valley Center,54
Kansas,Elkhart,32
Kansas,Independence,185
Kansas,Wichita,11621
Kansas,Princeton,6
Kansas,Pomona,24
Kansas,Hutchinson,960
Kansas,Buhler,37
Kansas,Greensburg,12
Kansas,Weir,31
Kansas,Moline,6
Kansas,Coldwater,10
Kansas,Haysville,157
Kansas,Sedgwick,18
Kentucky,Bremen,13
Kentucky,St. Regis Park,25
Kentucky,Pioneer Village,73
Kentucky,Augusta,31
Kentucky,Falmouth,82
Kentucky,Fort Knox,109
Kentucky,Gamaliel,11
Kentucky,Goshen,16
Kentucky,Buckhorn,2
Kentucky,Pikeville,133
Kentucky,Newport,436
Kentucky,Worthington Hills,4
Kentucky,Woodland Hills,21
Kentucky,Phelps,0
Kentucky,Kuttawa,16
Kentucky,Brandenburg,167
Kentucky,Clay,12
Kentucky,Wheatcroft,3
Kentucky,Hyden,2
Kentucky,Windy Hills,37
Kentucky,Calvert City,63
Kentucky,Tompkinsville,98
Kentucky,Lebanon,407
Kentucky,Raywick,17
Kentucky,Coal Run Village,39
Kentucky,La Grange,93
Kentucky,River Bluff,3
Kentucky,Lakeview Heights,7
Kentucky,Ravenna,51
Kentucky,Crestview Hills,31
Kentucky,Erlanger,314
Kentucky,Ekron,11
Kentucky,Princeton,85
Kentucky,Claryville,41
Kentucky,Mentor,4
Kentucky,Clinton,40
Kentucky,Edgewood,110
Kentucky,Fort Mitchell,17
Kentucky,Irvington,37
Kentucky,Perryville,55
Kentucky,Clay City,66
Kentucky,Brodhead,168
Kentucky,Alexandria,228
Kentucky,Jeffersonville,71
Kentucky,Owenton,43
Kentucky,Beattyville,18
Kentucky,Warfield,9
Kentucky,Berea,387
Kentucky,Eddyville,16
Kentucky,Science Hill,13
Kentucky,Gratz,0
Kentucky,McRoberts,34
Kentucky,Woodlawn Park,10
Kentucky,Westwood,14
Kentucky,Seneca Gardens,2
Kentucky,Fleming-Neon,36
Kentucky,Rolling Hills,27
Kentucky,Bellevue,122
Kentucky,Hunters Hollow,8
Kentucky,Hillview,128
Kentucky,Salyersville,70
Kentucky,Fredonia,5
Kentucky,Sardis,5
Kentucky,Indian Hills,6
Kentucky,Mockingbird Valley,0
Kentucky,Old Brownsboro Place,2
Kentucky,Highland Heights,188
Kentucky,Annville,27
Kentucky,Manor Creek,3
Kentucky,Lexington-Fayette urban,9565
Kentucky,Bancroft,6
Kentucky,South Wallins,6
Kentucky,Hodgenville,34
Kentucky,Upton,25
Kentucky,Bellemeade,16
Kentucky,Bellewood,8
Kentucky,Crossgate,5
Kentucky,Audubon Park,24
Kentucky,Goose Creek,3
Kentucky,Fincastle,3
Kentucky,Hurstbourne Acres,31
Kentucky,Parkway Village,3
Kentucky,St. Matthews,356
Kentucky,Strathmoor Manor,7
Kentucky,Watterson Park,38
Kentucky,Wellington,6
Kentucky,Norbourne Estates,2
Kentucky,Benham,3
Kentucky,Wingo,13
Kentucky,Wheelwright,18
Kentucky,Booneville,2
Kentucky,Pewee Valley,21
Kentucky,Greenville,222
Kentucky,Central City,197
Kentucky,West Liberty,20
Kentucky,Benton,29
Kentucky,Vanceburg,28
Kentucky,St. Charles,11
Kentucky,Nebo,8
Kentucky,Madisonville,589
Kentucky,Nicholasville,1175
Kentucky,Sonora,9
Kentucky,Westwood,139
Kentucky,Jeffersontown,583
Kentucky,Milton,38
Kentucky,Greensburg,39
Kentucky,Plum Springs,19
Kentucky,East Bernstadt,57
Kentucky,Blackey,18
Kentucky,Oakland,9
Kentucky,Sanders,0
Kentucky,North Middletown,29
Kentucky,Ashland,901
Kentucky,Owensboro,1690
Kentucky,Warsaw,40
Kentucky,South Shore,23
Kentucky,Anchorage,29
Kentucky,Vine Grove,176
Kentucky,Harlan,41
Kentucky,Forest Hills,10
Kentucky,Belleview,0
Kentucky,Hickory Hill,2
Kentucky,Beechmont,26
Kentucky,Beech Grove,0
Kentucky,Bandana,0
Kentucky,Auxier,11
Kentucky,Artemus,15
Kentucky,Louisville/Jefferson County metro government (balance),20428
Kentucky,Middlesborough,203
Kentucky,Heritage Creek,30
Kentucky,Woodburn,8
Kentucky,Meadow Vale,14
Kentucky,Worthville,6
Kentucky,Liberty,29
Kentucky,Dry Ridge,33
Kentucky,Wurtland,32
Kentucky,Horse Cave,60
Kentucky,Eminence,68
Kentucky,Briarwood,7
Kentucky,Douglass Hills,92
Kentucky,Druid Hills,2
Kentucky,Glenview,14
Kentucky,Glenview Manor,5
Kentucky,Hills and Dales,4
Kentucky,Hollow Creek,5
Kentucky,Hollyvilla,24
Kentucky,Meadowview Estates,14
Kentucky,Kingsley,7
Kentucky,Trenton,15
Kentucky,Richlawn,7
Kentucky,Drakesboro,21
Kentucky,Greenup,78
Kentucky,Guthrie,72
Kentucky,Raceland,116
Kentucky,West Point,35
Kentucky,Munfordville,65
Kentucky,Lincolnshire,8
Kentucky,Providence,61
Kentucky,Crestwood,144
Kentucky,Wayland,11
Kentucky,Allen,10
Kentucky,Marion,29
Kentucky,Dycusburg,0
Kentucky,Ghent,23
Kentucky,Catlettsburg,116
Kentucky,Dixon,23
Kentucky,Mount Olivet,13
Kentucky,Hazard,347
Kentucky,Prestonsburg,152
Kentucky,Buckner,49
Kentucky,Flemingsburg,155
Kentucky,Burkesville,76
Kentucky,Elizabethtown,728
Kentucky,Bellefonte,4
Kentucky,Worthington,78
Kentucky,Radcliff,1027
Kentucky,Cumberland,106
Kentucky,Campbellsburg,18
Kentucky,Creekside,2
Kentucky,New Castle,24
Kentucky,Barbourmeade,55
Kentucky,Brownsboro Farm,10
Kentucky,Sparta,9
Kentucky,Eubank,34
Kentucky,Millersburg,45
Kentucky,Paris,321
Kentucky,Hazel,16
Kentucky,Whitesville,10
Kentucky,Camargo,26
Kentucky,Fountain Run,0
Kentucky,Williamstown,78
Kentucky,Poplar Hills,18
Kentucky,Norwood,8
Kentucky,Northfield,4
Kentucky,Murray Hill,3
Kentucky,Meadowbrook Farm,0
Kentucky,Maryhill Estates,2
Kentucky,Hurstbourne,60
Kentucky,Graymoor-Devondale,12
Kentucky,Moorland,9
Kentucky,Middletown,133
Kentucky,Houston Acres,8
Kentucky,Coldstream,69
Kentucky,Brownsboro Village,4
Kentucky,Broeck Pointe,3
Kentucky,Beechwood Village,24
Kentucky,Riverwood,5
Kentucky,London,284
Kentucky,Rolling Fields,3
Kentucky,Ten Broeck,2
Kentucky,Inez,16
Kentucky,Bradfordsville,18
Kentucky,North Corbin,165
Kentucky,West Buechel,37
Kentucky,Spring Valley,8
Kentucky,Plantation,26
Kentucky,Lyndon,311
Kentucky,Blaine,0
Kentucky,Mount Sterling,238
Kentucky,Germantown,0
Kentucky,Dover,5
Kentucky,Loretto,21
Kentucky,Concord,0
Kentucky,Whitesburg,94
Kentucky,Jenkins,203
Kentucky,Thornhill,4
Kentucky,Muldraugh,82
Kentucky,Mount Vernon,116
Kentucky,Fairview,4
Kentucky,Hardinsburg,53
Kentucky,Beaver Dam,167
Kentucky,Hartford,99
Kentucky,Russell Springs,58
Kentucky,Waverly,1
Kentucky,Barlow,11
Kentucky,La Center,3
Kentucky,Harrodsburg,572
Kentucky,Bloomfield,10
Kentucky,Glasgow,577
Kentucky,Ledbetter,52
Kentucky,Hustonville,6
Kentucky,Maysville,265
Kentucky,Richmond,1513
Kentucky,Ferguson,32
Kentucky,Orchard Grass Hills,18
Kentucky,Louisa,71
Kentucky,Carlisle,81
Kentucky,Sturgis,42
Kentucky,Leitchfield,90
Kentucky,Hindman,24
Kentucky,Brooksville,22
Kentucky,Lebanon Junction,20
Kentucky,Cold Spring,94
Kentucky,Hickman,60
Kentucky,Earlington,35
Kentucky,Whitley City,25
Kentucky,Manchester,99
Kentucky,Irvine,94
Kentucky,Crofton,17
Kentucky,Winchester,617
Kentucky,Lancaster,211
Kentucky,Cynthiana,133
Kentucky,Robards,1
Kentucky,Rockport,8
Kentucky,Columbia,164
Kentucky,South Carrollton,0
Kentucky,Powderly,21
Kentucky,Mayfield,657
Kentucky,Carrollton,163
Kentucky,Prestonville,1
Kentucky,Martin,42
Kentucky,Fort Campbell North,345
Kentucky,LaFayette,3
Kentucky,Scottsville,126
Kentucky,Kevil,10
Kentucky,Burgin,45
Kentucky,Bardstown,470
Kentucky,Burlington,415
Kentucky,Florence,1023
Kentucky,Sadieville,7
Kentucky,Shelbyville,398
Kentucky,Caneyville,7
Kentucky,Clarkson,41
Kentucky,Pineville,120
Kentucky,Ewing,14
Kentucky,Woodlawn,4
Kentucky,Wilder,67
Kentucky,Pine Knot,68
Kentucky,Lawrenceburg,594
Kentucky,Stanford,149
Kentucky,Slaughters,2
Kentucky,Butler,14
Kentucky,Elkton,81
Kentucky,Sebree,28
Kentucky,Hopkinsville,1192
Kentucky,Owingsville,64
Kentucky,Pippa Passes,38
Kentucky,Brooks,73
Kentucky,Fox Chase,9
Kentucky,Hebron Estates,22
Kentucky,California,2
Kentucky,Southgate,100
Kentucky,Bardwell,13
Kentucky,Wilmore,68
Kentucky,Vicco,11
Kentucky,Oneida,30
Kentucky,Garrison,34
Kentucky,Corydon,31
Kentucky,Adairville,26
Kentucky,Morehead,98
Kentucky,Auburn,34
Kentucky,Lewisburg,19
Kentucky,Russellville,240
Kentucky,Park City,14
Kentucky,Junction City,28
Kentucky,Hendron,81
Kentucky,Reidland,28
Kentucky,Oakbrook,182
Kentucky,Salem,14
Kentucky,Livermore,50
Kentucky,Covington,1778
Kentucky,Crescent Springs,41
Kentucky,Villa Hills,195
Kentucky,Nortonville,46
Kentucky,Stearns,0
Kentucky,Stamping Ground,24
Kentucky,Franklin,142
Kentucky,Corinth,12
Kentucky,Campbellsville,264
Kentucky,Island,10
Kentucky,Paducah,589
Kentucky,Pleasureville,24
Kentucky,Albany,96
Kentucky,Rochester,8
Kentucky,Blandville,0
Kentucky,Independence,616
Kentucky,Kenton Vale,1
Kentucky,McHenry,5
Kentucky,Morganfield,108
Kentucky,Corbin,286
Kentucky,Lakeside Park,0
Kentucky,Ludlow,192
Kentucky,Ryland Heights,38
Kentucky,Hanson,23
Kentucky,Cloverport,37
Kentucky,Woodbury,0
Kentucky,Sandy Hook,9
Kentucky,Henderson,673
Kentucky,Simpsonville,40
Kentucky,Campton,4
Kentucky,Shepherdsville,303
Kentucky,Fort Thomas,288
Kentucky,Brownsville,15
Kentucky,Fulton,58
Kentucky,Dawson Springs,41
Kentucky,Arlington,13
Kentucky,Mackville,5
Kentucky,Springfield,93
Kentucky,Willisburg,9
Kentucky,Williamsburg,180
Kentucky,Morgantown,63
Kentucky,Bromley,14
Kentucky,Frenchburg,26
Kentucky,Carrsville,1
Kentucky,Massac,0
Kentucky,Georgetown,835
Kentucky,Fancy Farm,7
Kentucky,Fairview,0
Kentucky,Ezel,0
Kentucky,Emlyn,0
Kentucky,Elizaville,13
Kentucky,Dwale,15
Kentucky,Doe Valley,57
Kentucky,Dexter,0
Kentucky,Crayne,0
Kentucky,Coldiron,0
Kentucky,Diablock,0
Kentucky,Chaplin,8
Kentucky,Farley,74
Kentucky,Cerulean,0
Kentucky,Cayce,5
Kentucky,Cawood,0
Kentucky,Cannonsburg,0
Kentucky,Burna,0
Kentucky,Buffalo,22
Kentucky,Boston,0
Kentucky,Smithland,4
Kentucky,Crab Orchard,46
Kentucky,Calhoun,31
Kentucky,Sacramento,75
Kentucky,Smiths Grove,47
Kentucky,Betsy Layne,13
Kentucky,Cecilia,46
Kentucky,Fort Wright,66
Kentucky,Farmers,0
Kentucky,Flat Lick,33
Kentucky,Midway,52
Kentucky,Onton,0
Kentucky,Edmonton,76
Kentucky,New Hope,0
Kentucky,Millstone,0
Kentucky,Mays Lick,0
Kentucky,Mayking,0
Kentucky,Marrowbone,0
Kentucky,Manitou,0
Kentucky,Magnolia,85
Kentucky,Maceo,0
Kentucky,McCarr,0
Kentucky,Farmington,0
Kentucky,Lowes,0
Kentucky,Kenvir,18
Kentucky,Jeff,0
Kentucky,Hiseville,0
Kentucky,High Bridge,16
Kentucky,Hebron,103
Kentucky,Hazel Green,0
Kentucky,Hardyville,0
Kentucky,Gracey,0
Kentucky,Gilbertsville,36
Kentucky,Union,102
Kentucky,Freeburn,0
Kentucky,Francisville,272
Kentucky,Lovelaceville,0
Kentucky,Elsmere,247
Kentucky,White Plains,17
Kentucky,Taylor Mill,150
Kentucky,Silver Grove,37
Kentucky,Green Spring,19
Kentucky,Grayson,69
Kentucky,Olive Hill,16
Kentucky,Glenview Hills,0
Kentucky,Langdon Place,18
Kentucky,Somerset,385
Kentucky,Lynnview,18
Kentucky,Shively,715
Kentucky,Wildwood,3
Kentucky,Monterey,0
Kentucky,Burnside,26
Kentucky,Jamestown,64
Kentucky,Wickliffe,22
Kentucky,Hawesville,34
Kentucky,Fordsville,24
Kentucky,Masonville,16
Kentucky,Jackson,100
Kentucky,Versailles,185
Kentucky,Monticello,220
Kentucky,Glencoe,11
Kentucky,Bowling Green,2280
Kentucky,Cambridge,6
Kentucky,Blue Ridge Manor,13
Kentucky,McKee,45
Kentucky,Melbourne,5
Kentucky,Lynch,0
Kentucky,Dayton,198
Kentucky,Barbourville,252
Kentucky,Elkhorn City,23
Kentucky,Stanton,76
Kentucky,Livingston,0
Kentucky,Oak Grove,247
Kentucky,Paintsville,136
Kentucky,Cadiz,139
Kentucky,Crestview,12
Kentucky,Park Hills,83
Kentucky,Berry,16
Kentucky,Breckinridge Center,250
Kentucky,Hardin,33
Kentucky,Murray,435
Kentucky,Mortons Gap,51
Kentucky,Prospect,87
Kentucky,Taylorsville,83
Kentucky,Columbus,19
Kentucky,Uniontown,15
Kentucky,Walton,128
Kentucky,Frankfort,947
Kentucky,Lewisport,45
Kentucky,Smithfield,0
Kentucky,Bedford,48
Kentucky,Bonnieville,6
Kentucky,Mount Washington,439
Kentucky,Salt Lick,12
Kentucky,Danville,368
Kentucky,Loyall,20
Kentucky,Crittenden,43
Kentucky,Russell,46
Kentucky,Tolu,0
Kentucky,Symsonia,0
Kentucky,Summersville,0
Kentucky,Verona,0
Kentucky,Summer Shade,7
Kentucky,Spottsville,0
Kentucky,South Williamson,0
Kentucky,Sedalia,0
Kentucky,Salvisa,15
Kentucky,Rosine,0
Kentucky,Evarts,40
Kentucky,Rabbit Hash,25
Kentucky,Pryorsburg,0
Kentucky,Pleasant View,46
Kentucky,Plano,0
Kentucky,Petersburg,0
Kentucky,Payne Gap,17
Kentucky,Pathfork,0
Kentucky,Pembroke,25
Kentucky,Fairfield,3
Kentucky,New Haven,22
Kentucky,Cave City,255
Kentucky,Grand Rivers,5
Kentucky,Sharpsburg,7
Kentucky,Centertown,33
Kentucky,Virgie,0
Kentucky,Westport,0
Kentucky,Rockholds,0
Kentucky,Water Valley,13
Kentucky,Flatwoods,236
Kentucky,Wallins Creek,0
Kentucky,Strathmoor Village,13
Kentucky,Spring Mill,4
Kentucky,South Park View,0
Kentucky,Utica,0
Kentucky,Rineyville,107
Kentucky,Poole,0
Kentucky,McKinney,0
Kentucky,McDowell,9
Kentucky,Ironville,0
Kentucky,Hickory,24
Kentucky,Sycamore,0
Kentucky,Coxton,9
Kentucky,Cunningham,3
Kentucky,Allensville,4
Kentucky,Elk Creek,9
Kentucky,Maytown,0
Kentucky,Ages,17
Kentucky,Anthoston,19
Kentucky,Dunmor,6
Kentucky,Belfry,0
Kentucky,Big Clifty,0
Kentucky,Cleaton,11
Kentucky,Combs,0
Kentucky,Arjay,35
Louisiana,Jordan Hill,0
Louisiana,Fifth Ward,19
Louisiana,Hester,0
Louisiana,Hayes,89
Louisiana,Grand Point,35
Louisiana,Gloster,0
Louisiana,Glencoe,16
Louisiana,Gillis,0
Louisiana,Frierson,15
Louisiana,Fort Jesup,0
Louisiana,Jeanerette,586
Louisiana,Dubach,27
Louisiana,Varnado village,13
Louisiana,New Iberia,1555
Louisiana,Arnaudville,40
Louisiana,Port Sulphur,122
Louisiana,Belle Chasse,156
Louisiana,Heflin village,6
Louisiana,Chalmette,1184
Louisiana,Eunice,513
Louisiana,Morse village,29
Louisiana,Pioneer village,21
Louisiana,Joyce,0
Louisiana,Dulac,83
Louisiana,Kraemer,20
Louisiana,Carencro,270
Louisiana,Lafourche Crossing,90
Louisiana,Cotton Valley,9
Louisiana,Lillie village,2
Louisiana,Arabi,126
Louisiana,Leesville,281
Louisiana,Hornbeck,4
Louisiana,Fort Polk North,40
Louisiana,Sibley,36
Louisiana,East Hodge village,1
Louisiana,Downsville village,0
Louisiana,Violet,322
Louisiana,Rosepine,105
Louisiana,Doyline village,11
Louisiana,Fort Polk South,177
Louisiana,Abbeville,611
Louisiana,Farmerville,95
Louisiana,Labadieville,39
Louisiana,Bossier City,1646
Louisiana,Haughton,90
Louisiana,Palmetto village,0
Louisiana,Springhill,100
Louisiana,Quitman village,0
Louisiana,Reeves village,1
Louisiana,Simpson village,0
Louisiana,New Llano,63
Louisiana,Clayton,53
Louisiana,Norco,32
Louisiana,Albany village,36
Louisiana,Vinton,56
Louisiana,Sulphur,425
Louisiana,Hahnville,59
Louisiana,Tallulah,224
Louisiana,Richmond village,2
Louisiana,Dry Prong village,2
Louisiana,Port Vincent village,4
Louisiana,French Settlement village,21
Louisiana,Delcambre,122
Louisiana,Oil City,46
Louisiana,Lafayette,3152
Louisiana,Rodessa village,3
Louisiana,Welsh,126
Louisiana,Barataria,52
Louisiana,Wilson village,14
Louisiana,Estherwood village,34
Louisiana,Kinder,75
Louisiana,Oberlin,53
Louisiana,Converse village,11
Louisiana,Noble village,17
Louisiana,Zwolle,130
Louisiana,Hodge village,0
Louisiana,North Hodge village,1
Louisiana,New Orleans,16380
Louisiana,Marion,57
Louisiana,Estelle,755
Louisiana,Bernice,33
Louisiana,Elton,61
Louisiana,Shongaloo village,1
Louisiana,Ruston,799
Louisiana,Houma,1225
Louisiana,Cameron,8
Louisiana,Maringouin,24
Louisiana,Choudrant village,9
Louisiana,Vienna,18
Louisiana,Melville,0
Louisiana,Opelousas,381
Louisiana,Bayou Cane,372
Louisiana,Schriever,246
Louisiana,Eros,13
Louisiana,Jonesboro,94
Louisiana,Poydras,202
Louisiana,Dubberly village,7
Louisiana,Minden,358
Louisiana,Bonita village,8
Louisiana,Lacassine,0
Louisiana,Dixie Inn village,6
Louisiana,Ringgold,63
Louisiana,Prospect,17
Louisiana,Reddell,75
Louisiana,Roanoke,0
Louisiana,Rock Hill,0
Louisiana,Romeville,26
Louisiana,St. James,30
Louisiana,Presquille,81
Louisiana,St. Maurice,17
Louisiana,Belcher village,8
Louisiana,Duson,23
Louisiana,Bayou Corne,0
Louisiana,Welcome,74
Louisiana,Watson,0
Louisiana,Wallace Ridge,0
Louisiana,Singer,13
Louisiana,Prairieville,1032
Louisiana,Point Place,47
Louisiana,Pointe a la Hache,11
Louisiana,Lakeshore,34
Louisiana,Lakeview,31
Louisiana,Lawtell,0
Louisiana,Lemannville,0
Louisiana,Lockport Heights,60
Louisiana,Longville,0
Louisiana,Milton,31
Louisiana,Oretta,41
Louisiana,Minorca,59
Louisiana,Monterey,0
Louisiana,Moonshine,11
Louisiana,Ossun,44
Louisiana,Paulina,0
Louisiana,Pitkin,30
Louisiana,Pleasure Bend,8
Louisiana,Vienna Bend,38
Louisiana,Ventress,9
Louisiana,Union,13
Louisiana,Triumph,0
Louisiana,Jena,28
Louisiana,Roseland,96
Louisiana,Elizabeth,35
Louisiana,Many,150
Louisiana,Fisher village,16
Louisiana,Rayne,401
Louisiana,Moss Bluff,326
Louisiana,Haynesville,118
Louisiana,Ferriday,112
Louisiana,Westlake,130
Louisiana,Norwood village,2
Louisiana,Jackson,33
Louisiana,Marksville,211
Louisiana,Chataignier village,26
Louisiana,Saline village,15
Louisiana,Thibodaux,543
Louisiana,Gonzales,344
Louisiana,Montz,97
Louisiana,Atlanta village,3
Louisiana,Sicily Island village,0
Louisiana,Venice,0
Louisiana,Jonesville,168
Louisiana,Siracusaville,20
