State,City,Median Income
North Carolina,Powellsville,17500
North Carolina,Rodanthe,40954
North Carolina,Princeville,19186
North Carolina,River Road,31334
North Carolina,Roanoke Rapids,21457
North Carolina,Robbins,19205
North Carolina,Robbinsville,13160
North Carolina,Robersonville,19739
North Carolina,Rockfish,36316
North Carolina,Rockingham,21647
North Carolina,Rockwell,29185
North Carolina,River Bend,32160
North Carolina,Rocky Mount,22683
North Carolina,Rolesville,49564
North Carolina,Ronda,16615
North Carolina,Roper,14183
North Carolina,Roseboro,16841
North Carolina,Rose Hill,16515
North Carolina,Rosman,15625
North Carolina,Oakboro,28899
North Carolina,Rougemont,29375
North Carolina,Rocky Point,21638
North Carolina,Princeton,21034
North Carolina,Riegelwood,22243
North Carolina,Richlands,27170
North Carolina,Proctorville,20000
North Carolina,Prospect,21500
North Carolina,Pumpkin Center,23869
North Carolina,Raeford,20172
North Carolina,Raemon,14750
North Carolina,Raleigh,34320
North Carolina,Ramseur,17517
North Carolina,Randleman,26771
North Carolina,Rich Square,16155
North Carolina,Ranlo,22215
North Carolina,Red Cross,29000
North Carolina,Red Oak,40789
North Carolina,Red Springs,15568
North Carolina,Reidsville,20725
North Carolina,Rennert,19125
North Carolina,Rex,-666666666
North Carolina,Rhodhiss,22961
North Carolina,Richfield,23021
North Carolina,Raynham,28750
North Carolina,Norwood,23679
North Carolina,Maiden,26031
North Carolina,Northwest,16563
North Carolina,Mars Hill,15674
North Carolina,Marshville,21441
North Carolina,Marvin village,53889
North Carolina,Matthews,36396
North Carolina,Maury,10771
North Carolina,Maxton,16933
North Carolina,Mayodan,18245
North Carolina,Maysville,25806
North Carolina,Marshallberg,39583
North Carolina,Mebane,34711
North Carolina,Micro,16667
North Carolina,Middleburg,15208
North Carolina,Middlesex,17333
North Carolina,Midland,30056
North Carolina,Midway,30532
North Carolina,Millers Creek,19076
North Carolina,Millingport,23944
North Carolina,Mills River,32077
North Carolina,Mesic,20833
North Carolina,Milton,34167
North Carolina,Marshall,22367
North Carolina,Marion,18925
North Carolina,Rowland,15922
North Carolina,Lucama,15867
North Carolina,Lumber Bridge,26250
North Carolina,Lumberton,20972
North Carolina,McAdenville,35774
North Carolina,Macclesfield,20087
North Carolina,McDonald,26250
North Carolina,McFarlan,17083
North Carolina,Mar-Mac,26321
North Carolina,McLeansville,38132
North Carolina,Madison,22465
North Carolina,Maggie Valley,30089
North Carolina,Magnolia,19031
North Carolina,Mamers,25345
North Carolina,Manns Harbor,35016
North Carolina,Manteo,28125
North Carolina,Marble,21810
North Carolina,Marietta,18500
North Carolina,Macon,16042
North Carolina,Mineral Springs,31913
North Carolina,Minnesott Beach,37011
North Carolina,Mint Hill,32735
North Carolina,Murphy,17936
North Carolina,Murraysville,32359
North Carolina,Myrtle Grove,33152
North Carolina,Nags Head,28679
North Carolina,Nashville,30405
North Carolina,Navassa,20500
North Carolina,Neuse Forest,37083
North Carolina,New Bern,26178
North Carolina,Murfreesboro,14381
North Carolina,Newland,18400
North Carolina,Newport,25319
North Carolina,Newton,23685
North Carolina,Newton Grove,26076
North Carolina,Norlina,22179
North Carolina,Norman,12083
North Carolina,Northchase,26709
North Carolina,Northlakes,38750
North Carolina,North Topsail Beach,33646
North Carolina,New London,30938
North Carolina,Mulberry,20042
North Carolina,Moyock,48000
North Carolina,Mount Pleasant,31161
North Carolina,Misenheimer village,3520
North Carolina,Mocksville,21328
North Carolina,Momeyer,17386
North Carolina,Moncure,25524
North Carolina,Monroe,23772
North Carolina,Montreat,-666666666
North Carolina,Mooresboro,20000
North Carolina,Mooresville,33389
North Carolina,Moravian Falls,35321
North Carolina,Morehead City,25952
North Carolina,Morganton,21850
North Carolina,Morrisville,55027
North Carolina,Morven,20000
North Carolina,Mountain Home,26649
North Carolina,Mountain View,32862
North Carolina,Mount Airy,20849
North Carolina,Mount Gilead,22703
North Carolina,Mount Holly,30620
North Carolina,Mount Olive,17941
North Carolina,North Wilkesboro,17537
North Carolina,Roxboro,16537
North Carolina,White Plains,25938
North Carolina,Royal Pines,36936
North Carolina,Varnamtown,22546
North Carolina,Vass,25878
North Carolina,Waco,22361
North Carolina,Wade,26625
North Carolina,Wadesboro,18716
North Carolina,Wagram,21859
North Carolina,Wake Forest,41356
North Carolina,Wakulla,-666666666
North Carolina,Vann Crossroads,50109
North Carolina,Walkertown,26092
North Carolina,Wallburg,34438
North Carolina,Walnut Cove,20378
North Carolina,Walnut Creek village,51680
North Carolina,Walstonburg,24464
North Carolina,Wanchese,24625
North Carolina,Warrenton,19213
North Carolina,Warsaw,15069
North Carolina,Washington,19887
North Carolina,Wallace,15809
North Carolina,Washington Park,39583
North Carolina,Vander,26791
North Carolina,Vanceboro,21607
North Carolina,Taylortown,19758
North Carolina,Teachey,24333
North Carolina,Thomasville,23456
North Carolina,Toast,20110
North Carolina,Tobaccoville village,32162
North Carolina,Topsail Beach,48281
North Carolina,Trenton,21528
North Carolina,Trent Woods,42936
North Carolina,Vandemere,16650
North Carolina,Trinity,27225
North Carolina,Troy,16589
North Carolina,Tryon,28226
North Carolina,Turkey,19063
North Carolina,Tyro,26645
North Carolina,Unionville,36354
North Carolina,Valdese,23423
North Carolina,Valle Crucis,19219
North Carolina,Valley Hill,27143
North Carolina,Troutman,24712
North Carolina,Taylorsville,18183
North Carolina,Watha,23125
North Carolina,Waxhaw,45137
North Carolina,Wilson,23991
North Carolina,Wilson's Mills,21210
North Carolina,Windsor,12793
North Carolina,Winfall,18185
North Carolina,Wingate,13106
North Carolina,Winston-Salem,26145
North Carolina,Winterville,40454
North Carolina,Winton,19191
North Carolina,Wilmington,24679
North Carolina,Woodfin,25000
North Carolina,Woodlawn,30625
North Carolina,Wrightsboro,20130
North Carolina,Wrightsville Beach,43897
North Carolina,Yadkinville,23286
North Carolina,Yanceyville,13779
North Carolina,Youngsville,26431
North Carolina,Zebulon,34630
North Carolina,Lowgap,9886
North Carolina,Woodland,20417
North Carolina,Waves,-666666666
North Carolina,Williamston,22746
North Carolina,Whitsett,29787
North Carolina,Waynesville,25028
North Carolina,Weaverville,32165
North Carolina,Webster,30089
North Carolina,Weddington,53507
North Carolina,Welcome,26925
North Carolina,Weldon,19590
North Carolina,Wendell,31043
North Carolina,Wentworth,32978
North Carolina,Wilkesboro,21310
North Carolina,Wesley Chapel village,39949
North Carolina,West Jefferson,19592
North Carolina,West Marion,25637
North Carolina,Westport,52708
North Carolina,Whispering Pines village,42162
North Carolina,Whitakers,17727
North Carolina,White Lake,34355
North Carolina,White Oak,28750
North Carolina,Whiteville,20062
North Carolina,West Canton,21609
North Carolina,Tar Heel,30100
North Carolina,Tarboro,22776
North Carolina,Tabor City,12798
North Carolina,Seaboard,22813
North Carolina,Sea Breeze,35048
North Carolina,Seagrove,23882
North Carolina,Sedalia,21055
North Carolina,Selma,15401
North Carolina,Seven Devils,30662
North Carolina,Seven Lakes,47770
North Carolina,Seven Springs,20909
North Carolina,Scotland Neck,15846
North Carolina,Severn,19688
North Carolina,Shannon,16792
North Carolina,Sharpsburg,20189
North Carolina,Shelby,21639
North Carolina,Siler City,20167
North Carolina,Silver City,19595
North Carolina,Silver Lake,25632
North Carolina,Simpson village,28600
North Carolina,Sims,30313
North Carolina,Shallotte,23835
North Carolina,Skippers Corner,22384
North Carolina,Scotch Meadows,39342
North Carolina,Sawmills,22786
North Carolina,Ruffin,28924
North Carolina,Rural Hall,30302
North Carolina,Ruth,18229
North Carolina,Rutherford College,23276
North Carolina,Rutherfordton,28152
North Carolina,St. Helena village,27917
North Carolina,St. James,41465
North Carolina,St. Pauls,17468
North Carolina,Saxapahaw,30357
North Carolina,St. Stephens,24703
North Carolina,Salemburg,26058
North Carolina,Salisbury,22827
North Carolina,Saluda,21563
North Carolina,Salvo,46250
North Carolina,Sandy Creek,28250
North Carolina,Sandyfield,26250
North Carolina,Sanford,25525
North Carolina,Saratoga,23200
North Carolina,Salem,30966
North Carolina,Smithfield,20406
North Carolina,Sneads Ferry,24904
North Carolina,Snow Hill,16271
North Carolina,Stedman,33229
North Carolina,Stem,40188
North Carolina,Stokes,30307
North Carolina,Stokesdale,36931
North Carolina,Stoneville,19361
North Carolina,Stonewall,24821
North Carolina,Stony Point,15287
North Carolina,Stovall,18750
North Carolina,Statesville,23719
North Carolina,Sugar Mountain village,32679
North Carolina,Sunbury,19342
North Carolina,Sunset Beach,32043
North Carolina,Surf City,34682
North Carolina,Swannanoa,19569
North Carolina,Swan Quarter,16884
North Carolina,Swansboro,26102
North Carolina,Swepsonville,36214
North Carolina,Sylva,25997
North Carolina,Summerfield,43207
North Carolina,Star,20646
North Carolina,Stantonsburg,25054
North Carolina,Stanley,27364
North Carolina,Southern Pines,31497
North Carolina,Southern Shores,43919
North Carolina,South Henderson,18946
North Carolina,South Mills,45066
North Carolina,Southmont,36034
North Carolina,Southport,26875
North Carolina,South Rosemary,18204
North Carolina,Sparta,17113
North Carolina,Speed,13281
North Carolina,Spencer,24025
North Carolina,Spencer Mountain,-666666666
North Carolina,Spindale,21085
North Carolina,Spivey's Corner,26932
North Carolina,Spring Hope,19915
North Carolina,Spring Lake,25328
North Carolina,Spruce Pine,21596
North Carolina,Staley,23942
North Carolina,Stallings,40518
North Carolina,Stanfield,34554
North Carolina,Roxobel,20774
North Carolina,Lowesville,37009
North Carolina,South Weldon,9468
North Carolina,Love Valley,20417
North Carolina,Cherryville,24962
North Carolina,Chimney Rock Village village,22500
North Carolina,China Grove,25584
North Carolina,Chocowinity,21193
North Carolina,Claremont,31486
North Carolina,Clarkton,18711
North Carolina,Clayton,33746
North Carolina,Clemmons village,36286
North Carolina,Cleveland,30540
North Carolina,Cherokee,20633
North Carolina,Cliffside,41607
North Carolina,Clyde,28646
North Carolina,Coats,22295
North Carolina,Cofield village,19231
North Carolina,Coinjock,26128
North Carolina,Colerain,26500
North Carolina,Columbia,15705
North Carolina,Columbus,22109
North Carolina,Como,14722
North Carolina,Concord,31645
North Carolina,Clinton,19122
North Carolina,Conetoe,19732
North Carolina,Charlotte,32340
North Carolina,Chadbourn,20366
North Carolina,Camden,40018
North Carolina,Cameron,27250
North Carolina,Candor,20241
North Carolina,Canton,21307
North Carolina,Caroleen,21978
North Carolina,Carolina Beach,37977
North Carolina,Carolina Shores,27344
North Carolina,Carrboro,32450
North Carolina,Carthage,21270
North Carolina,Chapel Hill,22111
North Carolina,Cary,49100
North Carolina,Cashiers,36786
North Carolina,Castalia,15096
North Carolina,Castle Hayne,31458
North Carolina,Caswell Beach,43571
North Carolina,Catawba,22000
North Carolina,Cedar Point,41205
North Carolina,Cedar Rock village,56023
North Carolina,Centerville,40150
North Carolina,Cerro Gordo,-666666666
North Carolina,Casar,19250
North Carolina,Connelly Springs,18281
North Carolina,Conover,27698
North Carolina,Conway,21615
North Carolina,Dobson,20938
North Carolina,Dortches,31327
North Carolina,Dover,21094
North Carolina,Drexel,24438
North Carolina,Dublin,25500
North Carolina,Duck,37188
North Carolina,Dundarrach,30455
North Carolina,Dunn,19138
North Carolina,Durham,32053
North Carolina,Dobbins Heights,15466
North Carolina,Earl,22500
North Carolina,East Bend,26298
North Carolina,East Flat Rock,20323
North Carolina,East Laurinburg,15461
North Carolina,Eastover,28117
North Carolina,East Rockingham,15595
North Carolina,East Spencer,20938
North Carolina,Eden,22122
North Carolina,Edenton,21970
North Carolina,Edneyville,26365
North Carolina,East Arcadia,21223
North Carolina,Dillsboro,23500
North Carolina,Denver,20450
North Carolina,Denton,23333
North Carolina,Cooleemee,21779
North Carolina,Cordova,23557
North Carolina,Cornelius,45221
North Carolina,Cove City,26563
North Carolina,Cove Creek,26619
North Carolina,Cramerton,31212
North Carolina,Creedmoor,40063
North Carolina,Creswell,24632
North Carolina,Cricket,17370
North Carolina,Crossnore,31563
North Carolina,Aberdeen,30418
North Carolina,Cullowhee,4658
North Carolina,Dallas,20940
North Carolina,Dana,25131
North Carolina,Danbury,10875
North Carolina,Davidson,43776
North Carolina,Davis,23191
