State,City,Female,Male
California,Benbow,67.0,94.0
California,Bell Canyon,1172.0,1219.0
California,Bella Vista,1288.0,1326.0
California,Bear Valley CDP (Mariposa County),56.0,147.0
California,Bear Valley CDP (Alpine County),25.0,33.0
California,Bear Creek,23.0,134.0
California,Bayview CDP (Humboldt County),1450.0,1167.0
California,Bayview CDP (Contra Costa County),782.0,1172.0
California,Bass Lake,279.0,221.0
California,Bangor,179.0,193.0
California,Sheridan,517.0,733.0
California,Ballico,155.0,246.0
California,Baker,313.0,294.0
California,Auburn Lake Trails,1719.0,1780.0
California,Aspen Springs,31.0,36.0
California,Artois,139.0,153.0
California,Anza,1560.0,1591.0
California,Antelope,23813.0,23513.0
California,Anchor Bay,155.0,159.0
California,Alto,313.0,452.0
California,Alta,228.0,257.0
California,Allensworth,239.0,288.0
California,Allendale,624.0,738.0
California,Alleghany,30.0,0.0
California,Ballard,240.0,233.0
California,Alhambra Valley,443.0,296.0
California,Sierra Brooks,178.0,121.0
California,Sierra Village,110.0,220.0
California,Castaic,9778.0,9143.0
California,Cassel,87.0,89.0
California,Caspar,377.0,435.0
California,Casmalia,69.0,42.0
California,Carnelian Bay,242.0,221.0
California,Carmet,0.0,0.0
California,Canby,211.0,286.0
California,Camptonville,73.0,89.0
California,Campo,1559.0,1923.0
California,Camp Nelson,0.0,0.0
California,Camino Tassajara,2062.0,1736.0
California,Camino,824.0,975.0
California,Sierra City,70.0,82.0
California,Camanche Village,307.0,313.0
California,Calpine,129.0,87.0
California,Calpella,234.0,328.0
California,Callender,1013.0,570.0
California,Smith Corner,309.0,355.0
California,Smartsville,74.0,89.0
California,Sky Valley,1135.0,1295.0
California,Sisquoc,72.0,76.0
California,Silver Lakes,2980.0,2986.0
California,Sleepy Hollow,1105.0,1095.0
California,Silver City,0.0,0.0
California,Silverado Resort,450.0,487.0
California,Sierraville,29.0,74.0
California,Camanche North Shore,607.0,422.0
California,Alderpoint,81.0,76.0
California,Albion,127.0,175.0
California,Airport,479.0,743.0
California,Rose Hills,1334.0,1278.0
California,Rolling Hills,494.0,402.0
California,Rodriguez Camp,30.0,57.0
California,Robinson Mill,0.0,35.0
California,Robbins,141.0,180.0
California,River Pines,292.0,315.0
California,Ripley,223.0,185.0
California,Buttonwillow,754.0,837.0
California,Woodside,2877.0,2664.0
California,Blythe,6886.0,12695.0
California,Emerald Lake Hills,2226.0,2368.0
California,Colma,740.0,710.0
California,Rough and Ready,294.0,534.0
California,Broadmoor,2700.0,2586.0
California,Planada,2054.0,2364.0
California,Tobin,0.0,0.0
California,Taylorsville,125.0,119.0
California,Lake Almanor Peninsula,237.0,179.0
California,Greenville,501.0,607.0
California,Penn Valley,713.0,711.0
California,Grass Valley,7219.0,5713.0
California,Woodacre,607.0,696.0
California,Tamalpais-Homestead Valley,5716.0,5545.0
California,San Geronimo,252.0,214.0
California,Ross,1187.0,1122.0
California,Lucas Valley-Marinwood,3794.0,3047.0
California,Winton,5433.0,6328.0
California,Rouse,1157.0,1263.0
California,Ruth,75.0,70.0
California,Rutherford,30.0,42.0
California,Ahwahnee,1046.0,1415.0
California,Agua Dulce,1825.0,1903.0
California,Adin,124.0,77.0
California,Acampo,142.0,152.0
California,Acalanes Ridge,434.0,455.0
California,Shelter Cove,203.0,298.0
California,Shell Ridge,802.0,479.0
California,Shasta,781.0,1023.0
California,Seville,322.0,369.0
California,Sereno del Mar,41.0,41.0
California,Sequoia Crest,13.0,15.0
California,Sea Ranch,702.0,459.0
California,Seacliff,1652.0,1549.0
California,Scotia,301.0,301.0
California,Saticoy,624.0,577.0
California,Saranap,3214.0,3278.0
California,Santa Susana,567.0,483.0
California,Sattley,38.0,39.0
California,Santa Rosa Valley,1554.0,1626.0
California,Santa Nella,995.0,1513.0
California,Santa Margarita,530.0,722.0
California,San Simeon,220.0,363.0
California,San Pasqual,889.0,1043.0
California,San Miguel CDP (San Luis Obispo County),1302.0,1505.0
California,San Miguel CDP (Contra Costa County),1618.0,1375.0
California,Samoa,144.0,140.0
California,Salmon Creek,10.0,10.0
California,Oxnard,101997.0,105571.0
California,Golden Hills,4843.0,4564.0
California,Aguanga,449.0,386.0
California,Mohawk Vista,25.0,38.0
California,Crescent Mills,115.0,172.0
California,La Porte,0.0,0.0
California,Little Grass Valley,0.0,0.0
California,Chinese Camp,124.0,82.0
California,Sonora,2487.0,2335.0
California,Twain Harte,1228.0,1295.0
California,Redway,582.0,617.0
California,Rio Dell,1735.0,1647.0
California,Moss Landing,34.0,27.0
California,Canyondam,25.0,41.0
California,Belvedere,1180.0,918.0
California,West Puente Valley,12233.0,11396.0
California,Colusa,2810.0,3092.0
California,Forest Meadows,845.0,671.0
California,El Cerrito,2796.0,2675.0
California,Idyllwild-Pine Cove,1224.0,1235.0
California,Winterhaven,126.0,84.0
California,Chowchilla,10405.0,8128.0
California,Parksdale,1221.0,1272.0
California,Cathedral City,26462.0,27575.0
California,Fairfax,4212.0,3379.0
California,Highgrove,2303.0,2683.0
California,Lennox,10543.0,10786.0
California,Industry,178.0,166.0
California,La Habra,31826.0,30084.0
California,Seal Beach,12960.0,11404.0
California,Villa Park,3061.0,2851.0
California,Meadow Vista,1849.0,1611.0
California,Hayward,79723.0,78518.0
California,Livermore,45493.0,43534.0
California,Lemon Grove,13726.0,13041.0
California,Fetters Hot Springs-Agua Caliente,2318.0,2379.0
California,Healdsburg,6273.0,5529.0
California,Inglewood,57975.0,52352.0
California,Petaluma,30667.0,29968.0
California,Red Bluff,7286.0,6846.0
California,Laytonville,691.0,484.0
California,Hollister,18825.0,19010.0
California,Cerritos,25712.0,24460.0
California,Artesia,8688.0,8129.0
California,Azusa,25987.0,23557.0
California,Baldwin Park,37742.0,38480.0
California,Commerce,6709.0,6224.0
California,Hidden Hills,829.0,805.0
California,Mineral,108.0,184.0
California,Laguna Woods,10412.0,5816.0
California,Norco,12202.0,14367.0
California,Temecula,57367.0,54863.0
California,Auberry,1204.0,1272.0
California,Squaw Valley,1533.0,1916.0
California,Avocado Heights,8103.0,7800.0
California,Bellflower,39472.0,38057.0
California,Calabasas,12611.0,11466.0
California,Tiburon,4853.0,4298.0
California,Prunedale,9553.0,10031.0
California,Grover Beach,6856.0,6682.0
California,Hornbrook,107.0,108.0
California,Fremont,117277.0,115806.0
California,Tennant,4.0,14.0
California,Los Altos Hills,4347.0,4170.0
California,Monte Sereno,1835.0,1657.0
California,Saratoga,15544.0,15342.0
California,Sunnyvale,73746.0,78577.0
California,Cotati,4134.0,3336.0
California,Forestville,1759.0,1926.0
California,Graton,1149.0,728.0
California,Occidental,424.0,409.0
California,Corning,4071.0,3464.0
California,Yuba City,33499.0,32889.0
California,Riverside,164109.0,159826.0
California,Berkeley,61406.0,59520.0
California,Loma Rica,1332.0,1756.0
California,Gustine,2969.0,2805.0
California,Pacifica,19752.0,19313.0
California,Dustin Acres,276.0,314.0
California,Ford City,2258.0,2107.0
California,Kernville,424.0,583.0
California,Lower Lake,862.0,733.0
California,Lagunitas-Forest Knolls,795.0,709.0
California,Larkspur,6883.0,5492.0
California,Tomales,161.0,92.0
California,Firebaugh,4224.0,4071.0
California,Farmington,51.0,38.0
California,Amesti,1447.0,1385.0
California,Corralitos,1279.0,1102.0
California,Lodi,33556.0,31450.0
California,Freedom,1910.0,1809.0
California,Scotts Valley,5955.0,5945.0
California,Coto de Caza,7513.0,7418.0
California,La Palma,8008.0,7725.0
California,Newport Beach,44007.0,42273.0
California,San Clemente,32775.0,32270.0
California,Mission Viejo,48508.0,47616.0
California,Visalia,67707.0,63359.0
California,Strathmore,1553.0,1362.0
California,Farmersville,5685.0,5057.0
California,Garden Acres,5058.0,5643.0
California,Oroville East,3784.0,3584.0
California,Chico,46515.0,45483.0
California,Rohnert Park,22316.0,20378.0
California,Glen Ellen,416.0,311.0
California,Clovis,53958.0,52708.0
California,Castro Valley,32456.0,30832.0
California,Cloverdale,4571.0,4227.0
California,Lost Hills,895.0,1048.0
California,Lincoln Village,2484.0,2284.0
California,Calwa,950.0,1024.0
California,Vallejo,62492.0,58485.0
California,Burbank,2674.0,2578.0
California,Colfax,1083.0,946.0
California,San Joaquin,2048.0,1973.0
California,Shaver Lake,233.0,265.0
California,Alum Rock,5589.0,6202.0
California,Fruitdale,444.0,455.0
California,Los Altos,15872.0,14716.0
California,Milpitas,37906.0,39551.0
California,Keene,175.0,138.0
California,Morgan Hill,22372.0,21504.0
California,Carlsbad,58630.0,55040.0
California,Hidden Meadows,1636.0,1750.0
California,Larkfield-Wikiup,4918.0,4008.0
California,Gilroy,28404.0,27121.0
California,Cupertino,30834.0,29780.0
California,Campbell,21480.0,20990.0
California,Cambrian Park,1647.0,1447.0
California,Weed,1336.0,1341.0
California,Macdoel,63.0,42.0
California,Greenview,168.0,115.0
California,Dunsmuir,828.0,761.0
California,Chula Vista,134812.0,131656.0
California,Templeton,4250.0,3688.0
California,Mesa Vista,134.0,144.0
California,Vacaville,47217.0,50726.0
California,Pajaro,1787.0,1774.0
California,Marina,11060.0,10548.0
California,Gonzales,4214.0,4188.0
California,Boronda,514.0,552.0
California,Aromas,1247.0,1306.0
California,La Mesa,31180.0,28382.0
California,Jamul,2812.0,2572.0
California,Cayucos,1374.0,1318.0
California,Magalia,6641.0,6030.0
California,Paradise,13939.0,12604.0
California,Willits,2640.0,2253.0
California,Hickman,290.0,276.0
California,Hughson,4030.0,3340.0
California,Cutler,2500.0,3274.0
California,Goshen,1618.0,1698.0
California,Springville,487.0,385.0
California,Kings Beach,1279.0,1554.0
California,Lincoln,24449.0,22490.0
California,North Auburn,7197.0,6510.0
California,Bluewater,70.0,91.0
California,Rio Linda,8038.0,7422.0
California,Rialto,52035.0,50838.0
California,Orcutt,15673.0,14820.0
California,Santa Ynez,2118.0,2283.0
California,Carmichael,34554.0,30231.0
California,Florin,25296.0,23836.0
California,Vineyard,14349.0,13966.0
California,Corcoran,6859.0,15442.0
California,Stratford,443.0,435.0
California,Laguna Hills,15956.0,15229.0
California,Alpaugh,499.0,575.0
California,Wrightwood,2222.0,2061.0
California,Westley,436.0,402.0
California,Turlock,37574.0,34761.0
California,Salida,7488.0,7170.0
California,Talmage,623.0,298.0
California,Home Garden,836.0,807.0
California,Guerneville,2312.0,2496.0
California,Manton,174.0,198.0
California,Rancho Tehama Reserve,916.0,1006.0
California,Durham,3115.0,2748.0
California,Armona,1748.0,2047.0
California,Huron,3547.0,3472.0
California,Buena Park,41736.0,41045.0
California,San Leandro,46997.0,43106.0
California,Bowles,90.0,104.0
California,Sanger,12400.0,12578.0
California,Alhambra,43650.0,41324.0
California,Bradbury,482.0,434.0
California,Citrus,5602.0,5169.0
California,San Andreas,1514.0,1571.0
California,London,880.0,974.0
California,Felton,1944.0,1866.0
California,Twin Lakes,2924.0,2718.0
California,Bret Harte,2607.0,2712.0
California,Modesto,107363.0,103973.0
California,Gridley,3518.0,3067.0
California,Tehama,218.0,227.0
California,Casa de Oro-Mount Helix,10214.0,9421.0
California,San Diego,696215.0,705717.0
California,Nuevo,3455.0,3578.0
California,Moreno Valley,105819.0,99215.0
California,Mecca,3295.0,3879.0
California,Lakeview,1271.0,1295.0
California,Lakeland Village,6356.0,6814.0
California,Cherry Valley,4198.0,3557.0
California,Linden,880.0,910.0
California,Coachella,23252.0,21597.0
California,Rosedale,8253.0,8484.0
California,Oildale,17189.0,17534.0
California,Mojave,1971.0,2259.0
California,Johannesburg,66.0,72.0
California,North Fair Oaks,7204.0,7343.0
California,Hillsborough,5690.0,5749.0
California,Highlands-Baywood Park,2261.0,2303.0
California,Foster City,16907.0,16877.0
California,Millbrae,11573.0,11130.0
California,Wallace,501.0,562.0
California,Adelanto,16090.0,17326.0
California,Bloomington,10812.0,10971.0
California,Needles,2606.0,2356.0
California,Camarillo,34987.0,32556.0
California,Elmira,121.0,164.0
California,Wasco,11013.0,15695.0
California,Stallion Springs,1713.0,1912.0
California,Rosamond,9529.0,10499.0
California,Randsburg,36.0,28.0
California,Onyx,357.0,231.0
California,Mountain Mesa,703.0,533.0
California,Menlo Park,17433.0,16436.0
California,Mettler,80.0,58.0
California,Lake of the Woods,439.0,329.0
California,McKinleyville,7920.0,8692.0
California,Lake Wildwood,2630.0,2578.0
California,Alta Sierra,3654.0,3553.0
California,Kelseyville,1724.0,1608.0
California,Nevada City,1609.0,1519.0
California,Searles Valley,787.0,859.0
California,Redlands,37276.0,33736.0
California,Lebec,1018.0,784.0
California,Brisbane,2478.0,2214.0
California,Rio Vista,4506.0,4112.0
California,El Cerrito,13398.0,11805.0
California,Pismo Beach,4289.0,3827.0
California,Cambria,3048.0,2677.0
California,Dorris,392.0,476.0
California,Camp Pendleton North,2323.0,5580.0
California,Alpine,7840.0,7393.0
California,Stanford,7095.0,8573.0
California,Loyola,1816.0,1548.0
California,Los Gatos,15679.0,15243.0
California,Gazelle,26.0,20.0
California,San Luis Obispo,23102.0,24058.0
California,Kirkwood,5.0,71.0
California,Alpine Village,83.0,72.0
California,Fairfield,57987.0,56114.0
California,Salinas,78405.0,78145.0
California,Bradley,55.0,52.0
California,King City,6479.0,7355.0
California,Belmont,13583.0,13527.0
California,Tulelake,418.0,420.0
California,Palo Alto,34104.0,32915.0
California,Edgewood,24.0,16.0
California,Oroville,9367.0,9673.0
California,Crockett,1651.0,1443.0
California,Biggs,1130.0,1193.0
California,Valle Vista,8407.0,8472.0
California,Homeland,3558.0,3768.0
California,East Hemet,10462.0,10217.0
California,Bay Point,11918.0,13247.0
California,McFarland,6661.0,7795.0
California,Orangevale,17488.0,17269.0
California,Riverbank,12712.0,11525.0
California,Wofford Heights,1083.0,890.0
California,Patterson,10377.0,11406.0
California,Hermosa Beach,9104.0,10546.0
California,Hawthorne,44628.0,42742.0
California,Gardena,31546.0,28378.0
California,Florence-Graham,31464.0,32698.0
California,Cudahy,12090.0,11926.0
California,Tehachapi,3967.0,8786.0
California,Charter Oak,4935.0,4825.0
California,Palermo,2632.0,2912.0
Colorado,Snowmass Village,1433.0,1391.0
Colorado,Idaho Springs,1034.0,852.0
Colorado,Avondale,330.0,397.0
Colorado,Granada,341.0,319.0
Colorado,Hillrose,139.0,147.0
Colorado,Manzanola,205.0,273.0
Colorado,Walsenburg,1375.0,1556.0
Colorado,La Veta,447.0,325.0
Colorado,Swink,418.0,348.0
Colorado,Crowley,165.0,149.0
Colorado,Pierce,519.0,512.0
Colorado,Springfield,695.0,652.0
Colorado,Keystone,631.0,347.0
Colorado,Sugar City,336.0,183.0
Colorado,Romeo,164.0,148.0
Colorado,Eaton,2541.0,2607.0
Colorado,Evans,10115.0,10278.0
Colorado,La Salle,1296.0,1243.0
Colorado,Buena Vista,1501.0,1245.0
Colorado,Brush,2783.0,2603.0
Colorado,Fort Morgan,5785.0,5524.0
Colorado,Towaoc,682.0,417.0
Colorado,Ouray,461.0,422.0
Colorado,Campo,50.0,41.0
Colorado,Walsh,311.0,327.0
Colorado,Eldora,0.0,39.0
Colorado,Foxfield,322.0,314.0
Colorado,Weston,10.0,13.0
Colorado,Wolcott,0.0,0.0
Colorado,Woody Creek,55.0,127.0
Colorado,Castle Pines Village,2463.0,2238.0
Colorado,Phippsburg,100.0,125.0
Colorado,Watkins,311.0,287.0
Colorado,Castle Pines,5473.0,5100.0
Colorado,Del Norte,648.0,891.0
Colorado,Bow Mar,439.0,454.0
Colorado,Hugo,378.0,305.0
Colorado,Sawpit,29.0,14.0
Colorado,Glendale,2181.0,2989.0
Colorado,Boulder,51376.0,55984.0
Colorado,Niwot,1979.0,2127.0
Colorado,Fort Carson,5703.0,9707.0
Colorado,Security-Widefield,19378.0,18756.0
Colorado,Aspen Park,409.0,588.0
Colorado,Golden,8940.0,11858.0
Colorado,Fleming,279.0,311.0
Colorado,Iliff,162.0,164.0
Colorado,Vilas,51.0,39.0
Colorado,Nederland,622.0,763.0
Colorado,Gleneagle,3203.0,3733.0
Colorado,Deer Trail,265.0,213.0
Colorado,Air Force Academy,2264.0,4369.0
Colorado,Steamboat Springs,6041.0,6736.0
Colorado,Leadville,1139.0,1540.0
Colorado,Ovid,108.0,108.0
Colorado,Grand View Estates,383.0,291.0
Colorado,Garden City,91.0,117.0
Colorado,Fairplay,375.0,490.0
Colorado,Brookside,126.0,100.0
Colorado,Dacono,2475.0,2768.0
Colorado,Severance,2039.0,2148.0
Colorado,Haswell,32.0,28.0
Colorado,Bethune,81.0,99.0
Colorado,Edgewater,2514.0,2820.0
Colorado,Pagosa Springs,983.0,1081.0
Colorado,Penrose,1533.0,1457.0
Colorado,Naturita,226.0,258.0
Colorado,Jamestown,77.0,118.0
Colorado,Byers,630.0,677.0
Colorado,La Junta,3655.0,3259.0
Colorado,Salt Creek,297.0,304.0
Colorado,Vail,2663.0,2806.0
Colorado,Craig,4441.0,4447.0
Colorado,Collbran,277.0,349.0
Colorado,Stratmoor,2834.0,3049.0
Colorado,Gunbarrel,5049.0,4742.0
Colorado,Columbine,12714.0,12380.0
Colorado,Manassa,485.0,535.0
Colorado,Englewood,16966.0,16854.0
Colorado,Arriba,68.0,72.0
Colorado,Julesburg,667.0,592.0
Colorado,Otis,275.0,255.0
Colorado,Dinosaur,118.0,160.0
Colorado,Sedgwick,50.0,85.0
Colorado,Silverthorne,1809.0,2750.0
Colorado,Kiowa,435.0,374.0
Colorado,Ponderosa Park,1873.0,1744.0
Colorado,Lakewood,77755.0,75767.0
Colorado,West Pleasant View,2152.0,2539.0
Colorado,Crook,70.0,94.0
Colorado,Simla,385.0,308.0
